mmu-miR-532-3p,Bicd2,Btrc,Tbc1d8b,Kcnk6,Ptprj,Depdc5,Hspb7,Maoa,Ky,Arhgap23,Trim60,Pcdhb5,Cx3cr1,Oxsm,Larp1,Angel2,Wdr25,Eif4g2,Tmem38b,Nav2,Cntn2,Tstd3,Grap,Nat8f3,Ptp4a3
mmu-miR-465a-5p,Tirap,Setd7,Tfap2b,Gm11559,Cdc37,Nkain3,Thrb,4930563E22Rik,Ybx1,Map3k1,Arl4a,Tbc1d24,Ybey,Gid4,Dapk1,Veph1,Hltf,Ppp1r1c,Sim1,4930430F08Rik
mmu-miR-509-3p,Mrpl41,Fmo5,Frmpd4,Ptpn3
mmu-miR-291b-5p,Ttc14,Gnl3l,Asxl2,Ppp2r3d,Ptprg,Cdyl,Erc2,Ogdh,Svep1,Cdc42se2,Rab27a,Obscn,Mettl2,Traf6,Agpat5,Cdc37l1,Atp2b2,Mgll,Ascc3,Ubn2,H2-Q4,Hipk3,Mcc,Map3k9,Nup133,Hdac9,Hip1,Tmem136,Igsf3,Dach2,Nol10,Grap,Msi2,Pappa,Robo1,Bach2,Cad,Cd300a,Zfp113,Zfp866,Fndc1
mmu-miR-615-3p,Txndc9,Fosl2,Zfp1
mmu-miR-654-5p,Gucy2f,Fkbp6,Lrrc58,Khdc1b,Nfic
mmu-miR-324-5p,Heatr1,Macf1,Erc2,Lrig2,Dock9,Kmt2c,Kcnk6,Slc2a10,Arid1a,Evi5,Zscan12,Fras1,Rab11fip1,Atp2b2,Rims1,Bcorl1,Dip2b,Tanc2,Trpm7,Clmn,Xirp2,Pafah1b1,Zfp516,Tmc8,Itgav,Baz2b,Hecw1,Vash1,Ubxn8,Myo16,Heatr5a,Zbtb21,Smo,Rcan2,Gjc3,Zbtb40
mmu-miR-331-3p,Heatr1,Slc17a8,Ms4a6c,Nkain3,Slit2,Megf8,Tbc1d8b,Mrm3,Gpr158,Aim2,Maoa,Smg1,Arhgap32,Phf8,Srcin1,AY074887,H2-Q4,Thoc2,Zfp870,Cmtm6,Nrxn2,Phlpp1,Mecp2,Zfp949,Eci1,Nol11,Col4a1,Lrrc58,Usp13,Itpr2,Tmx4,Nucks1,Brwd1,Pi16,Clec16a,Flg2,Myo15,Gm7609,Golga2,Fem1a,Trappc9,Lats1,Hectd3,Pogk,Mcf2l
mmu-miR-338-3p,Ly6e,6030458C11Rik,Smarca5,Aco1,Zbtb10,Lactb2,Zc3h13,Zc3h4,Uggt2,Egln2,TNFSF11,Tmbim1,Apod,Kcnk6,Syt12,Stox2,Pde6h,Slc52a2,Prr14l,Gsk3b,Spib,Cpd,Pitpnm3,Moap1,Cdk7,Plxnc1,Naip6,Lmo7,Wdr52,Trpm7,Coq3,Prlr,Fgfr2,Runx2,Utrn,Zfp689,Baz2b,Myh1,Cnnm3,Spon1,Dlg5,Inpp5e,Ctsa,Map3k7,Sf3a1,Hspg2,Spag7,Dyrk2,Slc45a4,Zfp446,Sgk3,Arl1,Zfp36l1,Zfp282,4930539E08Rik,Col27a1,2810006K23Rik
mmu-miR-202-3p,Nf2,Madd,Pcdh19,Macf1,Kif26b,Ccr7,Mup17,Lig3,Pde6h,Cacna1h,Satb1,Tnc,Trpm7,Celsr2,Ncoa2,Phlpp1,Mup11,Tenm4,Kmt2a,Taok1,Trim67,Map3k7,Lphn3,Nav3,Lins1,Pcsk5,Ophn1,Mgam,Meis2,Apc2,Msi2,Ints2,Sox9,Ifnar1,Zfp652
mmu-miR-139-5p,Gfpt1,Akap8,Sumf2,Pphln1,Sirpa,Dtwd2,D17H6S53E,Cyb5d2,Ajuba,Prpf4,Man2a2,Dnase2a,Sec23ip,Mtus2,Tmem69,Gcnt3,Stx17,Trpm7,Bub1,Bbs1,Hacd3,Rrp36,Cracr2b,Zfp830,Tmem88b,Lrrc58,Fzd7,Tmx4,Sgo2a,Irs1,Foxo1,Crb2,Sec22c,Gje1,Fam198b,Rassf4,Sfxn4,Smco1,Slc15a1,Gpr68,Tars2,Slc35e1,Zfp113,Hist1h4i,Akr1d1,Dars2,Fitm2,Rnd1,Dennd6a,Gas2l3,Pigv,Rprd1a,Zfp697,Ddhd2,Thap2,Tspyl1,Tmem206,Nup214,Commd8,Cdk7,Atp5g3,Mbd4,Rchy1,Knop1,Xpo7,Slc25a51,Rnaseh2a,Sco1,Cep68,Onecut3,Akirin2,Ybey,Mzt1,Bysl,Inpp5e,Gdpgp1,Tfcp2,Ireb2,Acvr1c,Sema3e,Tmco3,Slc1a7,Pfkl,Clns1a,Nr3c1,Osbpl8,Bach2,Zfp345,T2,Parp11,Lix1,Ldlrad2,Mrpl40,Zfp799,Rasal2,Pycr1,Mkrn2os,Dhx37,Cts8,March5,St18,Lig3,Arhgef17,Tln2,Spib,Zfp872,Dll3,Cwc25,Gng2,Atg2b,Akap5,Mga,Ttc26,Trim36,Gtpbp3,Trmt10a,Cep97,Prdx1,Vsig10,Orai3,Myo18a,Iba57,Entpd5,Nanog,Ttc5,Ccdc157,Vps13c,2810021J22Rik,Zdhhc3,Tex9,Dlx3,Xrcc2,Ptp4a3,Zfp322a,Fat4,6030458C11Rik,Zfp11,Zc3hav1l,Ocln,Hnrnpab,Mrpl15,Rho,Atrn,Aak1,Exosc4,Plxna1,Sorl1,Chrna1,Decr2,Scn4a,Isg20l2,Tulp3,Luc7l2,Mmp25,Chd2,Notch1,Wdr81,Ostf1,Baz2b,Map3k20,Teddm1b,Nip7,Ctsa,Ryr2,Pcdhb13,Nop9,Gngt1,Nmrk2,Myh10,Sc5d,Dynll1,Msi2,Ubac1,Pmaip1,Irgm2,Dusp3,Rbak,Rnf150
mmu-miR-342-5p,Macf1,4930402H24Rik,Dock9,Wnk1,Obscn,Rab6b,Arhgef17,Arid1a,Dab2ip,D630045J12Rik,Numa1,Plxna1,Ank1,Dchs1,Tspan18,Herc2,Aff1,Alkbh5,Zfp26,Pak3,Muc5b,Specc1,Atrx,GFAP,Mgam,Csnk1g1,Slc10a5,Tab3,Fbxl17,Sh3pxd2b,Robo1,Dcp2,Myh14,Tsc1,Akt1
mmu-miR-335-5p,Lrrfip1,Slc38a9,Polr3f,Prpf4,Nfx1,Dag1,Bst2,Dact1,Tigar,Hmmr,H2-Q4,St6galnac3,Prkaa2,U2surp,Mmp20,Mettl16,Arid2,Rhag,Glyctk,Pura,Glrb,Samhd1,Osbpl6,Tcaim,Cr2,Ran,Olfr96,Ado,Ppp1r9a,Il11,Tcf4,Nat8f3,Rb1,Iws1,Sec23a
