51,"LF_3mesi,setA_1",mmu-miR-125a-5p,26.389,25.276,25.445,25.7033333333333,27.744,27.947,27.8455,27.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
52,HF_3mesi:setA_1,mmu-miR-125b-3p,34.933,40.0,40.0,38.311,0.0,35.983,35.983,0.0,27.047,0.063,0.0,13.555,0.0,18.426,18.426,11.4772272109985,Waiting
53,"LF_3mesi,setA_1",mmu-miR-125b-3p,40.0,35.578,40.0,38.526,0.0,40.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Waiting
54,HF_3mesi:setA_1,mmu-miR-125b-5p,27.321,28.221,26.829,27.457,28.859,28.674,28.7665,0.0,0.844,0.45,1.071,0.788333333333333,0.753,0.709,0.731,0.308363497257233,Waiting
55,"LF_3mesi,setA_1",mmu-miR-125b-5p,27.386,26.634,26.693,26.9043333333333,27.951,27.992,27.9715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Waiting
56,HF_3mesi:setA_1,mmu-miR-126-3p,20.903,21.951,21.131,21.3283333333333,23.314,22.971,23.1425,0.0,1.673,0.754,1.044,1.157,1.113,1.064,1.0885,0.0,Waiting
57,"LF_3mesi,setA_1",mmu-miR-126-3p,21.955,21.109,20.958,21.3406666666667,22.971,22.874,22.9225,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
58,HF_3mesi:setA_1,mmu-miR-126-5p,23.131,24.813,22.948,23.6306666666667,25.944,26.403,26.1735,0.0,4.102,1.443,0.006,1.85033333333333,1.336,0.825,1.0805,0.0,Waiting
59,"LF_3mesi,setA_1",mmu-miR-126-5p,25.477,24.907,15.315,21.8996666666667,25.865,25.94,25.9025,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
60,HF_3mesi:setA_1,mmu-miR-127,40.0,33.932,32.765,35.5656666666667,36.778,34.981,35.8795,0.0,0.006,0.469,0.557,0.344,0.044,0.792,0.418,0.0,Waiting
61,"LF_3mesi,setA_1",mmu-miR-127,32.987,32.403,31.686,32.3586666666667,31.774,34.458,33.116,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
62,HF_3mesi:setA_1,mmu-miR-128a,32.801,34.666,31.918,33.1283333333333,35.973,35.873,35.923,0.0,0.577,54.548,48.011,34.3786666666667,0.445,0.605,0.525,0.423,Waiting
63,"LF_3mesi,setA_1",mmu-miR-128a,32.317,40.0,37.268,36.5283333333333,34.309,34.963,34.636,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
64,HF_3mesi:setA_1,mmu-miR-129-3p,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
